20200904,XYZ,17095631,17192902,16793119,16896227,16896227,4783700,-5
20200908,XYZ,16882609,16951671,16741565,16790201,16790201,3975800,-5
20200909,XYZ,16879690,17032405,16797983,16892336,16892336,2536200,-5
20200910,XYZ,16918598,17020733,16695848,16726974,16726974,2743900,-5
20200911,XYZ,16807709,16935134,16743511,16814518,16814518,2313600,-5
20200914,XYZ,16902062,17001278,16843700,16875799,16875799,2407000,-5
20200915,XYZ,16946807,17003224,16890390,16909844,16909844,1680700,-5
20200916,XYZ,16936107,17238620,16936107,17082986,17082986,2553900,-5
20200917,XYZ,16927353,17212357,16864127,17151076,17151076,1936800,-5
20200918,XYZ,17086878,17151076,16930272,16940971,16940971,4157100,-5
20200921,XYZ,16719193,16740592,16534379,16696821,16696821,4076900,-5
20200922,XYZ,16704603,16813546,16626786,16722112,16722112,1723300,-5
20200923,XYZ,16750320,16827163,16519787,16558696,16558696,2704900,-5
20200924,XYZ,16487689,16625813,16330110,16486716,16486716,2311700,-5
20200925,XYZ,16439053,16615114,16374855,16570369,16570369,1719200,-5
20200928,XYZ,16727947,16899144,16712384,16840781,16840781,2274700,-5
20200929,XYZ,16809656,16885527,16692930,16763938,16763938,872100,-5
20200930,XYZ,16806737,16955562,16750321,16834946,16834946,2026600,-5
20201001,XYZ,16902063,16993498,16707521,16778529,16778529,1977200,-5
20201002,XYZ,16579124,16842728,16557724,16727948,16727948,1690700,-5
20201005,XYZ,16851481,16939998,16774638,16868018,16868018,1816000,-5
20201006,XYZ,16923462,17142321,16827163,16864127,16864127,2637800,-5
20201007,XYZ,16932217,17099523,16898172,17068396,17068396,1580900,-5
20201008,XYZ,17728864,18180201,17622839,17790145,17790145,24054400,-5
20201009,XYZ,17839753,17839753,17411761,17430243,17430243,7119200,-5
20201012,XYZ,17457480,17474988,17298928,17373826,17373826,3400600,-5
20201013,XYZ,17311573,17367990,17106331,17168584,17168584,4171600,-5
20201014,XYZ,17171502,17347563,17171502,17250292,17250292,2495600,-5
20201015,XYZ,17069368,17180257,17046996,17148158,17148158,2150800,-5
20201016,XYZ,17175393,17297955,17125786,17249319,17249319,3475900,-5
20201019,XYZ,17333945,17387443,17166639,17209438,17209438,6244200,-5
20201020,XYZ,16653049,16687094,16365127,16416681,16416681,20266600,-5
20201021,XYZ,16347619,16447807,16165722,16191985,16191985,8520800,-5
20201022,XYZ,16186149,16289255,15989662,16260075,16260075,6621300,-5
20201023,XYZ,16332055,16343728,16237702,16283420,16283420,2658900,-5
20201026,XYZ,16132649,16176422,15878772,15915736,15915736,5968900,-5
20201027,XYZ,15908927,15915736,15702713,15754266,15754266,4701600,-5
20201028,XYZ,15569452,15673532,15302929,15373937,15373937,8192800,-5
20201029,XYZ,15432300,15664777,15364211,15593770,15593770,5525700,-5
20201030,XYZ,15495526,15874883,15480935,15861265,15861265,6687000,-5
20201102,XYZ,15957562,16072342,15918654,15982853,15982853,4077000,-5
20201103,XYZ,16088877,16249374,16052887,16104441,16104441,2969800,-5
20201104,XYZ,15926436,16080124,15812629,15884609,15884609,4565600,-5
20201105,XYZ,16020789,16214358,15992580,16163776,16163776,3667700,-5
20201106,XYZ,16193931,16195876,16029543,16092769,16092769,4014700,-5
20201109,XYZ,16632556,16816103,16374997,16400655,16400655,7757700,-5
20201110,XYZ,16515126,16661174,16471706,16635517,16635517,4388300,-5
20201111,XYZ,16656240,16678936,16468745,16565453,16565453,3055100,-5
20201112,XYZ,16410522,16483547,16198358,16299013,16299013,5263700,-5
20201113,XYZ,16367104,16582229,16349341,16530914,16530914,3448100,-5
20201116,XYZ,16674003,16698673,16557559,16679923,16679923,4058900,-5
20201117,XYZ,16604925,16697686,16552624,16614793,16614793,2900000,-5
20201118,XYZ,16616767,16731237,16521046,16523019,16523019,3372300,-5
20201119,XYZ,16500323,16590122,16436180,16563479,16563479,2205100,-5
20201120,XYZ,16604925,16648345,16515125,16539796,16539796,3789800,-5
20201123,XYZ,16588150,16893075,16572360,16850642,16850642,4415900,-5
20201124,XYZ,16926627,17308524,16921692,17277932,17277932,6518000,-5
20201125,XYZ,17130897,17269051,17049978,17256222,17256222,2901400,-5
20201127,XYZ,17256222,17365758,17227605,17271024,17271024,856700,-5
20201130,XYZ,17246354,17335167,17146685,17189118,17189118,4753500,-5
20201201,XYZ,17226617,17417072,17145699,17153593,17153593,4077600,-5
20201202,XYZ,17123002,17299642,17079583,17297668,17297668,2456200,-5
20201203,XYZ,17252275,17321352,17166422,17198000,17198000,3313700,-5
20201204,XYZ,17233526,17570029,17200961,17552266,17552266,4288300,-5
20201207,XYZ,17482202,17529570,17292734,17305563,17305563,7084000,-5
20201208,XYZ,17366745,17466413,17299642,17405231,17405231,4160500,-5
20201209,XYZ,17414112,17600620,17404243,17511806,17511806,5279000,-5
20201210,XYZ,17468386,17525622,17329246,17331219,17331219,3568700,-5
20201211,XYZ,17244380,17385495,17198000,17263129,17263129,3246900,-5
20201214,XYZ,17366745,17457532,17184185,17190105,17190105,3815500,-5
20201215,XYZ,17274972,17426941,17181225,17426941,17426941,3125100,-5
20201216,XYZ,17426941,17490097,17363785,17389442,17389442,3295600,-5
20201217,XYZ,17441743,17442730,17326286,17389442,17389442,2553500,-5
20201218,XYZ,17393389,17473321,17332207,17419046,17419046,6318300,-5
20201221,XYZ,17233525,17254248,17011492,17176290,17176290,4881200,-5
20201222,XYZ,17168396,17258196,17079583,17198000,17198000,3101600,-5
20201223,XYZ,17224643,17355890,17210828,17226617,17226617,1459400,-5
20201224,XYZ,17335167,17345035,17257209,17304576,17304576,526600,-5
20201228,XYZ,17345035,17493057,17281879,17317404,17317404,2380700,-5
20201229,XYZ,17369705,17382534,17161488,17216750,17216750,2252500,-5
20201230,XYZ,17216750,17320365,17199973,17270037,17270037,2145800,-5
20201231,XYZ,17258196,17436809,17235499,17422006,17422006,2339900,-5
20210104,XYZ,17419046,17425954,17141752,17230565,17230565,3944700,-5
20210105,XYZ,17336154,17500952,17296682,17447664,17447664,4880100,-5
20210106,XYZ,17522661,18014095,17504899,17758509,17758509,6722200,-5
20210107,XYZ,17832520,17873968,17656868,17728906,17728906,3272900,-5
20210108,XYZ,17687460,17761471,17530556,17683512,17683512,3441700,-5
20210111,XYZ,17626277,17796995,17597660,17688447,17688447,4368000,-5
20210112,XYZ,17738774,17813772,17625291,17750616,17750616,2514700,-5
20210113,XYZ,17744694,17803904,17479242,17524635,17524635,6443200,-5
20210114,XYZ,17633185,17844363,17586804,17726932,17726932,6268700,-5
20210115,XYZ,17658842,17753577,17598646,17669697,17669697,3667600,-5
20210119,XYZ,17757523,17788114,17640092,17731866,17731866,4163500,-5
20210120,XYZ,17798969,17933176,17686472,17836469,17836469,4364200,-5
20210121,XYZ,17840415,18049620,17833508,17991397,17991397,11584700,-5
20210122,XYZ,16910837,16910837,16581242,16704594,16704594,36797000,-5
20210125,XYZ,16719396,16796367,16590123,16701633,16701633,12451900,-5
20210126,XYZ,16760841,17097344,16685843,17087476,17087476,9460200,-5
20210127,XYZ,17047018,17314444,17001624,17085503,17085503,10912000,-5
20210128,XYZ,17118069,17157540,16848668,16849655,16849655,6849600,-5
20210129,XYZ,16863470,16970046,16733211,16753934,16753934,10537800,-5
20210201,XYZ,16831893,16935507,16716436,16895049,16895049,5016000,-5
20210202,XYZ,16778604,16940442,16770710,16786499,16786499,5107400,-5
20210203,XYZ,16747026,16822024,16656240,16754921,16754921,5480900,-5
20210204,XYZ,16832879,16950310,16730251,16942415,16942415,3327600,-5
20210205,XYZ,16940441,17020373,16893074,17018400,17018400,3329100,-5
20210208,XYZ,17100306,17234513,17078596,17198000,17198000,4653500,-5
20210209,XYZ,17190000,17260000,17105000,17210000,17210000,3482500,-5
20210210,XYZ,17303000,17341000,17121000,17224000,17224000,3632300,-5
20210211,XYZ,17200000,17221000,17063000,17091000,17091000,4146100,-5
20210212,XYZ,17100000,17136000,17009000,17080000,17080000,2634400,-5
20210216,XYZ,17015000,17060000,16949000,16965000,16965000,147282,-5
